PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27827448","Composition of gut microbiota in infants in China and global comparison","Kuang YS, Li SH, Guo Y, Lu JH, He JR, Luo BJ, Jiang FJ, Shen H, Papasian CJ, Pang H, Xia HM, Deng HW, Qiu X.","Sci Rep. 2016 Nov 9;6:36666. doi: 10.1038/srep36666.","Kuang YS","Sci Rep","2016","2016/11/10","PMC5101483","","10.1038/srep36666"
"27322614","Seasonality and Locality Affect the Diversity of Anopheles gambiae and Anopheles coluzzii Midgut Microbiota from Ghana","Akorli J, Gendrin M, Pels NA, Yeboah-Manu D, Christophides GK, Wilson MD.","PLoS One. 2016 Jun 20;11(6):e0157529. doi: 10.1371/journal.pone.0157529. eCollection 2016.","Akorli J","PLoS One","2016","2016/06/21","PMC4913965","","10.1371/journal.pone.0157529"
"34055665","Profiling of Diagnostic Information of and Latent Susceptibility to Bacterial Keratitis From the Perspective of Ocular Bacterial Microbiota","Ren Z, Liu Q, Li W, Wu X, Dong Y, Huang Y.","Front Cell Infect Microbiol. 2021 May 13;11:645907. doi: 10.3389/fcimb.2021.645907. eCollection 2021.","Ren Z","Front Cell Infect Microbiol","2021","2021/05/31","PMC8155582","","10.3389/fcimb.2021.645907"
"30286722","Estimating bacteria diversity in different organs of nine species of mosquito by next generation sequencing","Mancini MV, Damiani C, Accoti A, Tallarita M, Nunzi E, Cappelli A, Bozic J, Catanzani R, Rossi P, Valzano M, Serrao A, Ricci I, Spaccapelo R, Favia G.","BMC Microbiol. 2018 Oct 4;18(1):126. doi: 10.1186/s12866-018-1266-9.","Mancini MV","BMC Microbiol","2018","2018/10/06","PMC6172810","","10.1186/s12866-018-1266-9"
"27871231","Transcriptomic and proteomic insights into innate immunity and adaptations to a symbiotic lifestyle in the gutless marine worm Olavius algarvensis","Wippler J, Kleiner M, Lott C, Gruhl A, Abraham PE, Giannone RJ, Young JC, Hettich RL, Dubilier N.","BMC Genomics. 2016 Nov 21;17(1):942. doi: 10.1186/s12864-016-3293-y.","Wippler J","BMC Genomics","2016","2016/11/23","PMC5117596","","10.1186/s12864-016-3293-y"
"31646077","Metformin as an archetype immuno-metabolic adjuvant for cancer immunotherapy","Verdura S, Cuyàs E, Martin-Castillo B, Menendez JA.","Oncoimmunology. 2019 Jun 25;8(10):e1633235. doi: 10.1080/2162402X.2019.1633235. eCollection 2019.","Verdura S","Oncoimmunology","2019","2019/10/25","PMC6791450","","10.1080/2162402X.2019.1633235"
"28008838","[The role of intestinal microbiota in the response to anti-tumor therapies]","Vétizou M, Daillère R, Zitvogel L.","Med Sci (Paris). 2016 Nov;32(11):974-982. doi: 10.1051/medsci/20163211013. Epub 2016 Dec 23.","Vétizou M","Med Sci (Paris)","2016","2016/12/24","","","10.1051/medsci/20163211013"
"35487886","Alterations in microbiota of patients with COVID-19: potential mechanisms and therapeutic interventions","Wang B, Zhang L, Wang Y, Dai T, Qin Z, Zhou F, Zhang L.","Signal Transduct Target Ther. 2022 Apr 29;7(1):143. doi: 10.1038/s41392-022-00986-0.","Wang B","Signal Transduct Target Ther","2022","2022/04/29","PMC9052735","","10.1038/s41392-022-00986-0"
"34276696","The Mammalian Metaorganism: A Holistic View on How Microbes of All Kingdoms and Niches Shape Local and Systemic Immunity","Runge S, Rosshart SP.","Front Immunol. 2021 Jun 30;12:702378. doi: 10.3389/fimmu.2021.702378. eCollection 2021.","Runge S","Front Immunol","2021","2021/07/19","PMC8278200","","10.3389/fimmu.2021.702378"
"33672230","The Gut Microbiota of the Insect Infraorder Pentatomomorpha (Hemiptera: Heteroptera) for the Light of Ecology and Evolution","Shan H, Wu W, Sun Z, Chen J, Li H.","Microorganisms. 2021 Feb 23;9(2):464. doi: 10.3390/microorganisms9020464.","Shan H","Microorganisms","2021","2021/03/06","PMC7926433","","10.3390/microorganisms9020464"
"35283442","Association Between Sex Hormone Levels and Gut Microbiota Composition and Diversity-A Systematic Review","d'Afflitto M, Upadhyaya A, Green A, Peiris M.","J Clin Gastroenterol. 2022 May-Jun 01;56(5):384-392. doi: 10.1097/MCG.0000000000001676.","d'Afflitto M","J Clin Gastroenterol","2022","2022/03/14","PMC7612624","EMS140796","10.1097/MCG.0000000000001676"
"32788054","Holobionts: Ecological communities, hybrids, or biological individuals? A metaphysical perspective on multispecies systems","Triviño V, Suárez J.","Stud Hist Philos Biol Biomed Sci. 2020 Dec;84:101323. doi: 10.1016/j.shpsc.2020.101323. Epub 2020 Aug 9.","Triviño V","Stud Hist Philos Biol Biomed Sci","2020","2020/08/14","","","10.1016/j.shpsc.2020.101323"
"33288170","Autogenic successions of bacteria and fungi in kefir grains from different origins when sub-cultured in goat milk","Wang H, Wang C, Guo M.","Food Res Int. 2020 Dec;138(Pt B):109784. doi: 10.1016/j.foodres.2020.109784. Epub 2020 Oct 16.","Wang H","Food Res Int","2020","2020/12/08","","","10.1016/j.foodres.2020.109784"
"26945826","The human gut microbiome and its dysfunctions through the meta-omics prism","Mondot S, Lepage P.","Ann N Y Acad Sci. 2016 May;1372(1):9-19. doi: 10.1111/nyas.13033. Epub 2016 Mar 4.","Mondot S","Ann N Y Acad Sci","2016","2016/03/07","","","10.1111/nyas.13033"
"31541124","Comparative analysis of the fecal microbiota from different species of domesticated and wild suids","Correa-Fiz F, Blanco-Fuertes M, Navas MJ, Lacasta A, Bishop RP, Githaka N, Onzere C, Le Potier MF, Almagro-Delgado V, Martinez J, Aragon V, Rodriguez F.","Sci Rep. 2019 Sep 20;9(1):13616. doi: 10.1038/s41598-019-49897-1.","Correa-Fiz F","Sci Rep","2019","2019/09/22","PMC6754420","","10.1038/s41598-019-49897-1"
"32317320","Deep Sequencing Uncovers Caste-Associated Diversity of Symbionts in the Social Ant Camponotus japonicus","Koto A, Nobu MK, Miyazaki R.","mBio. 2020 Apr 21;11(2):e00408-20. doi: 10.1128/mBio.00408-20.","Koto A","mBio","2020","2020/04/23","PMC7175090","","10.1128/mBio.00408-20"
"30053907","Bacterial microbiota protect an invasive bark beetle from a pine defensive compound","Cheng C, Wickham JD, Chen L, Xu D, Lu M, Sun J.","Microbiome. 2018 Jul 27;6(1):132. doi: 10.1186/s40168-018-0518-0.","Cheng C","Microbiome","2018","2018/07/29","PMC6064089","","10.1186/s40168-018-0518-0"
"33568789","Symbiotic bacteria mediate volatile chemical signal synthesis in a large solitary mammal species","Zhou W, Qi D, Swaisgood RR, Wang L, Jin Y, Wu Q, Wei F, Nie Y.","ISME J. 2021 Jul;15(7):2070-2080. doi: 10.1038/s41396-021-00905-1. Epub 2021 Feb 10.","Zhou W","ISME J","2021","2021/02/11","PMC8245644","","10.1038/s41396-021-00905-1"
"26544881","Host and Symbiont Jointly Control Gut Microbiota during Complete Metamorphosis","Johnston PR, Rolff J.","PLoS Pathog. 2015 Nov 6;11(11):e1005246. doi: 10.1371/journal.ppat.1005246. eCollection 2015.","Johnston PR","PLoS Pathog","2015","2015/11/07","PMC4636265","","10.1371/journal.ppat.1005246"
"33635417","New Insights into Stroke Prevention and Treatment: Gut Microbiome","Zhao L, Yang L, Guo Y, Xiao J, Zhang J, Xu S.","Cell Mol Neurobiol. 2022 Mar;42(2):455-472. doi: 10.1007/s10571-021-01047-w. Epub 2021 Feb 26.","Zhao L","Cell Mol Neurobiol","2022","2021/02/26","","","10.1007/s10571-021-01047-w"
"27051943","[Oral microbiota: a promising predictor of human oral and systemic diseases]","Xin X, Junzhi H, Xuedong Z.","Hua Xi Kou Qiang Yi Xue Za Zhi. 2015 Dec;33(6):555-60. doi: 10.7518/hxkq.2015.06.001.","Xin X","Hua Xi Kou Qiang Yi Xue Za Zhi","2015","2016/04/08","PMC7030375","","10.7518/hxkq.2015.06.001"
"30885744","Immunosuppression-induced alterations in fish gut microbiota may increase the susceptibility to pathogens","Qi XZ, Tu X, Zha JW, Huang AG, Wang GX, Ling F.","Fish Shellfish Immunol. 2019 May;88:540-545. doi: 10.1016/j.fsi.2019.03.035. Epub 2019 Mar 16.","Qi XZ","Fish Shellfish Immunol","2019","2019/03/20","","","10.1016/j.fsi.2019.03.035"
"31540209","Effects of a Resident Yeast from the Honeybee Gut on Immunity, Microbiota, and Nosema Disease","Tauber JP, Nguyen V, Lopez D, Evans JD.","Insects. 2019 Sep 13;10(9):296. doi: 10.3390/insects10090296.","Tauber JP","Insects","2019","2019/09/22","PMC6780889","","10.3390/insects10090296"
"31781069","The Skin Microbiota of Eleutherodactylus Frogs: Effects of Host Ecology, Phylogeny, and Local Environment","Garcia-Recinos L, Burrowes PA, Dominguez-Bello M.","Front Microbiol. 2019 Nov 6;10:2571. doi: 10.3389/fmicb.2019.02571. eCollection 2019.","Garcia-Recinos L","Front Microbiol","2019","2019/11/30","PMC6856660","","10.3389/fmicb.2019.02571"
"30196243","Gut microbes as future therapeutics in treating inflammatory and infectious diseases: Lessons from recent findings","Mukherjee S, Joardar N, Sengupta S, Sinha Babu SP.","J Nutr Biochem. 2018 Nov;61:111-128. doi: 10.1016/j.jnutbio.2018.07.010. Epub 2018 Aug 16.","Mukherjee S","J Nutr Biochem","2018","2018/09/10","PMC7126101","","10.1016/j.jnutbio.2018.07.010"
"23991417","Gut microbial flora, prebiotics, and probiotics in IBD: their current usage and utility","Scaldaferri F, Gerardi V, Lopetuso LR, Del Zompo F, Mangiola F, Boškoski I, Bruno G, Petito V, Laterza L, Cammarota G, Gaetani E, Sgambato A, Gasbarrini A.","Biomed Res Int. 2013;2013:435268. doi: 10.1155/2013/435268. Epub 2013 Aug 7.","Scaldaferri F","Biomed Res Int","2013","2013/08/31","PMC3749555","","10.1155/2013/435268"
"34202141","Comparison of Gut Bacterial Communities of Grapholita molesta (Lepidoptera: Tortricidae) Reared on Different Host Plants","Yuan X, Zhang X, Liu X, Dong Y, Yan Z, Lv D, Wang P, Li Y.","Int J Mol Sci. 2021 Jun 25;22(13):6843. doi: 10.3390/ijms22136843.","Yuan X","Int J Mol Sci","2021","2021/07/02","PMC8268091","","10.3390/ijms22136843"
"27279159","[Multiple Sclerosis and Commensal Gut Flora]","Yamamura T.","Brain Nerve. 2016 Jun;68(6):617-22. doi: 10.11477/mf.1416200450.","Yamamura T","Brain Nerve","2016","2016/06/10","","","10.11477/mf.1416200450"
"27860508","Developmental and Ecological Benefits of the Maternally Transmitted Microbiota in a Dung Beetle","Schwab DB, Riggs HE, Newton IL, Moczek AP.","Am Nat. 2016 Dec;188(6):679-692. doi: 10.1086/688926. Epub 2016 Oct 17.","Schwab DB","Am Nat","2016","2016/11/19","","","10.1086/688926"
"33974667","Effects of Gasterophilus pecorum infestation on the intestinal microbiota of the rewilded Przewalski's horses in China","Hu D, Chao Y, Zhang B, Wang C, Qi Y, Ente M, Zhang D, Li K, Mok KM.","PLoS One. 2021 May 11;16(5):e0251512. doi: 10.1371/journal.pone.0251512. eCollection 2021.","Hu D","PLoS One","2021","2021/05/11","PMC8112688","","10.1371/journal.pone.0251512"
"27036743","Functional symbiosis and communication in microbial ecosystems. The case of wood-eating termites and cockroaches","Berlanga M.","Int Microbiol. 2015 Sep;18(3):159-69. doi: 10.2436/20.1501.01.246..","Berlanga M","Int Microbiol","2015","2016/04/03","","","10.2436/20.1501.01.246."
"25581852","Towards an integrated understanding of the consequences of fungus domestication on the fungus-growing termite gut microbiota","Poulsen M.","Environ Microbiol. 2015 Aug;17(8):2562-72. doi: 10.1111/1462-2920.12765. Epub 2015 Mar 6.","Poulsen M","Environ Microbiol","2015","2015/01/13","","","10.1111/1462-2920.12765"
"35140881","The mosquito microbiome includes habitat-specific but rare symbionts","Schrieke H, Maignien L, Constancias F, Trigodet F, Chakloute S, Rakotoarivony I, Marie A, L'Ambert G, Makoundou P, Pages N, Murat Eren A, Weill M, Sicard M, Reveillaud J.","Comput Struct Biotechnol J. 2021 Dec 23;20:410-420. doi: 10.1016/j.csbj.2021.12.019. eCollection 2022.","Schrieke H","Comput Struct Biotechnol J","2021","2022/02/10","PMC8803474","","10.1016/j.csbj.2021.12.019"
"33850043","Lineage-Specific Rewiring of Core Pathways Predating Innovation of Legume Nodules Shapes Symbiotic Efficiency","Cui WJ, Zhang B, Zhao R, Liu LX, Jiao J, Zhang Z, Tian CF.","mSystems. 2021 Apr 13;6(2):e01299-20. doi: 10.1128/mSystems.01299-20.","Cui WJ","mSystems","2021","2021/04/14","PMC8547004","","10.1128/mSystems.01299-20"
"30618722","Probiotics and Prebiotics as a Therapeutic Strategy to Improve Memory in a Model of Middle-Aged Rats","Romo-Araiza A, Gutiérrez-Salmeán G, Galván EJ, Hernández-Frausto M, Herrera-López G, Romo-Parra H, García-Contreras V, Fernández-Presas AM, Jasso-Chávez R, Borlongan CV, Ibarra A.","Front Aging Neurosci. 2018 Dec 18;10:416. doi: 10.3389/fnagi.2018.00416. eCollection 2018.","Romo-Araiza A","Front Aging Neurosci","2018","2019/01/09","PMC6305305","","10.3389/fnagi.2018.00416"
"31683646","The Signature Microbiota Drive Rumen Function Shifts in Goat Kids Introduced to Solid Diet Regimes","Lv X, Chai J, Diao Q, Huang W, Zhuang Y, Zhang N.","Microorganisms. 2019 Oct 31;7(11):516. doi: 10.3390/microorganisms7110516.","Lv X","Microorganisms","2019","2019/11/06","PMC6921049","","10.3390/microorganisms7110516"
"28612893","The mixture of bifidobacterium associated with fructo-oligosaccharides reduces the damage of the ocular surface","Chisari G, Chisari EM, Francaviglia A, Chisari CG.","Clin Ter. 2017 May-Jun;168(3):e181-e185. doi: 10.7417/T.2017.2002.","Chisari G","Clin Ter","2017","2017/06/15","","","10.7417/T.2017.2002"
"29162937","Spontaneous body contractions are modulated by the microbiome of Hydra","Murillo-Rincon AP, Klimovich A, Pemöller E, Taubenheim J, Mortzfeld B, Augustin R, Bosch TCG.","Sci Rep. 2017 Nov 21;7(1):15937. doi: 10.1038/s41598-017-16191-x.","Murillo-Rincon AP","Sci Rep","2017","2017/11/23","PMC5698334","","10.1038/s41598-017-16191-x"
"28220109","Temporal Stability and the Effect of Transgenerational Transfer on Fecal Microbiota Structure in a Long Distance Migratory Bird","Kreisinger J, Kropáčková L, Petrželková A, Adámková M, Tomášek O, Martin JF, Michálková R, Albrecht T.","Front Microbiol. 2017 Feb 1;8:50. doi: 10.3389/fmicb.2017.00050. eCollection 2017.","Kreisinger J","Front Microbiol","2017","2017/02/22","PMC5292904","","10.3389/fmicb.2017.00050"
"24059551","Factors influencing the development of a personal tailored microbiota in the neonate, with particular emphasis on antibiotic therapy","Faa G, Gerosa C, Fanni D, Nemolato S, van Eyken P, Fanos V.","J Matern Fetal Neonatal Med. 2013 Oct;26 Suppl 2:35-43. doi: 10.3109/14767058.2013.829700.","Faa G","J Matern Fetal Neonatal Med","2013","2013/09/25","","","10.3109/14767058.2013.829700"
"28572286","Gut microbiota regulate hepatic von Willebrand factor synthesis and arterial thrombus formation via Toll-like receptor-2","Jäckel S, Kiouptsi K, Lillich M, Hendrikx T, Khandagale A, Kollar B, Hörmann N, Reiss C, Subramaniam S, Wilms E, Ebner K, Brühl MV, Rausch P, Baines JF, Haberichter S, Lämmle B, Binder CJ, Jurk K, Ruggeri ZM, Massberg S, Walter U, Ruf W, Reinhardt C.","Blood. 2017 Jul 27;130(4):542-553. doi: 10.1182/blood-2016-11-754416. Epub 2017 Jun 1.","Jäckel S","Blood","2017","2017/06/03","","","10.1182/blood-2016-11-754416"
"27004796","Host origin and tissue microhabitat shaping the microbiota of the terrestrial isopod Armadillidium vulgare","Dittmer J, Lesobre J, Moumen B, Bouchon D.","FEMS Microbiol Ecol. 2016 May;92(5):fiw063. doi: 10.1093/femsec/fiw063. Epub 2016 Mar 21.","Dittmer J","FEMS Microbiol Ecol","2016","2016/03/24","","","10.1093/femsec/fiw063"
"25580435","Understanding host-adherent-invasive Escherichia coli interaction in Crohn's disease: opening up new therapeutic strategies","Agus A, Massier S, Darfeuille-Michaud A, Billard E, Barnich N.","Biomed Res Int. 2014;2014:567929. doi: 10.1155/2014/567929. Epub 2014 Dec 15.","Agus A","Biomed Res Int","2014","2015/01/13","PMC4279263","","10.1155/2014/567929"
"35174688","The role of probiotics on slowing down the aging process","Şanlibaba P, Toprak ZTT, Tezel BU.","Acta Sci Pol Technol Aliment. 2022 Jan-Mar;21(1):53-66. doi: 10.17306/J.AFS.1013.","Şanlibaba P","Acta Sci Pol Technol Aliment","2022","2022/02/17","","","10.17306/J.AFS.1013"
"35464386","Effects of Maternal Factors and Postpartum Environment on Early Colonization of Intestinal Microbiota in Piglets","Li Y, Liu Y, Ma Y, Ge X, Zhang X, Cai C, Yang Y, Lu C, Liang G, Guo X, Cao G, Li B, Gao P.","Front Vet Sci. 2022 Apr 7;9:815944. doi: 10.3389/fvets.2022.815944. eCollection 2022.","Li Y","Front Vet Sci","2022","2022/04/25","PMC9021831","","10.3389/fvets.2022.815944"
"34969660","Exploring Drug Metabolism by the Gut Microbiota: Modes of Metabolism and Experimental Approaches","Dhurjad P, Dhavaliker C, Gupta K, Sonti R.","Drug Metab Dispos. 2022 Mar;50(3):224-234. doi: 10.1124/dmd.121.000669. Epub 2021 Dec 30.","Dhurjad P","Drug Metab Dispos","2022","2021/12/31","","","10.1124/dmd.121.000669"
"31479939","Community characteristics and ecological roles of bacterial biofilms associated with various algal settlements on coastal reefs","Li J, Wang T, Yu S, Bai J, Qin S.","J Environ Manage. 2019 Nov 15;250:109459. doi: 10.1016/j.jenvman.2019.109459. Epub 2019 Aug 31.","Li J","J Environ Manage","2019","2019/09/04","","","10.1016/j.jenvman.2019.109459"
"31976322","Diversity and Species Composition of Microbiota Associated with Mosquito Breeding Habitats: A Study from Kurunegala District in Sri Lanka","Amarasinghe LD, Ranasinghe HAK.","Biomed Res Int. 2019 Dec 29;2019:5897317. doi: 10.1155/2019/5897317. eCollection 2019.","Amarasinghe LD","Biomed Res Int","2019","2020/01/25","PMC6954478","","10.1155/2019/5897317"
"26830015","Changes in intestinal microflora of Caenorhabditis elegans following Bacillus nematocida B16 infection","Niu Q, Zhang L, Zhang K, Huang X, Hui F, Kan Y, Yao L.","Sci Rep. 2016 Feb 2;6:20178. doi: 10.1038/srep20178.","Niu Q","Sci Rep","2016","2016/02/03","PMC4735852","","10.1038/srep20178"
"26820139","Symbiotic Bacteria in Gills and Guts of Chinese Mitten Crab (Eriocheir sinensis) Differ from the Free-Living Bacteria in Water","Zhang M, Sun Y, Chen L, Cai C, Qiao F, Du Z, Li E.","PLoS One. 2016 Jan 28;11(1):e0148135. doi: 10.1371/journal.pone.0148135. eCollection 2016.","Zhang M","PLoS One","2016","2016/01/29","PMC4731060","","10.1371/journal.pone.0148135"
"33233042","Stachyose increases intestinal barrier through Akkermansia muciniphila and reduces gut inflammation in germ-free mice after human fecal transplantation","Xi M, Li J, Hao G, An X, Song Y, Wei H, Ge W.","Food Res Int. 2020 Nov;137:109288. doi: 10.1016/j.foodres.2020.109288. Epub 2020 May 15.","Xi M","Food Res Int","2020","2020/11/25","","","10.1016/j.foodres.2020.109288"
"35191580","Bacillus symbiont drives alterations in intestinal microbiota and circulating metabolites of lepidopteran host","Li G, Zheng X, Zhu Y, Long Y, Xia X.","Environ Microbiol. 2022 Feb 22. doi: 10.1111/1462-2920.15934. Online ahead of print.","Li G","Environ Microbiol","2022","2022/02/22","","","10.1111/1462-2920.15934"
"31191510","The Promoting Effect of Gut Microbiota on Growth and Development of Red Palm Weevil, Rhynchophorus ferrugineus (Olivier) (Coleoptera: Dryophthoridae) by Modulating Its Nutritional Metabolism","Habineza P, Muhammad A, Ji T, Xiao R, Yin X, Hou Y, Shi Z.","Front Microbiol. 2019 May 29;10:1212. doi: 10.3389/fmicb.2019.01212. eCollection 2019.","Habineza P","Front Microbiol","2019","2019/06/14","PMC6549218","","10.3389/fmicb.2019.01212"
