PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34216556","Nod factor receptor complex phosphorylates GmGEF2 to stimulate ROP signaling during nodulation","Gao JP, Xu P, Wang M, Zhang X, Yang J, Zhou Y, Murray JD, Song CP, Wang E.","Curr Biol. 2021 Aug 23;31(16):3538-3550.e5. doi: 10.1016/j.cub.2021.06.011. Epub 2021 Jul 2.","Gao JP","Curr Biol","2021","2021/07/03","","","10.1016/j.cub.2021.06.011"
"32756503","Dephosphorylation of LjMPK6 by Phosphatase LjPP2C is Involved in Regulating Nodule Organogenesis in Lotus japonicus","Yan Z, Cao J, Fan Q, Chao H, Guan X, Zhang Z, Duanmu D.","Int J Mol Sci. 2020 Aug 3;21(15):5565. doi: 10.3390/ijms21155565.","Yan Z","Int J Mol Sci","2020","2020/08/07","PMC7432216","","10.3390/ijms21155565"
"31794261","Glucose alters the symbiotic relationships between gut microbiota and host physiology","Anhê FF, Barra NG, Schertzer JD.","Am J Physiol Endocrinol Metab. 2020 Feb 1;318(2):E111-E116. doi: 10.1152/ajpendo.00485.2019. Epub 2019 Dec 3.","Anhê FF","Am J Physiol Endocrinol Metab","2020","2019/12/04","","","10.1152/ajpendo.00485.2019"
"24736593","Transcriptional regulators of legume-rhizobia symbiosis: nuclear factors Ys and GRAS are two for tango","Rípodas C, Clúa J, Battaglia M, Baudin M, Niebel A, Zanetti ME, Blanco F.","Plant Signal Behav. 2014;9(5):e28847. doi: 10.4161/psb.28847.","Rípodas C","Plant Signal Behav","2014","2014/04/17","PMC4091477","","10.4161/psb.28847"
"23674121","New evidence for the symbiosis between Tuber aestivum and Picea abies","Stobbe U, Stobbe A, Sproll L, Tegel W, Peter M, Büntgen U, Egli S.","Mycorrhiza. 2013 Nov;23(8):669-73. doi: 10.1007/s00572-013-0508-9. Epub 2013 May 16.","Stobbe U","Mycorrhiza","2013","2013/05/16","","","10.1007/s00572-013-0508-9"
"22990447","The role of carbon in fungal nutrient uptake and transport: implications for resource exchange in the arbuscular mycorrhizal symbiosis","Fellbaum CR, Mensah JA, Pfeffer PE, Kiers ET, Bücking H.","Plant Signal Behav. 2012 Nov;7(11):1509-12. doi: 10.4161/psb.22015. Epub 2012 Sep 18.","Fellbaum CR","Plant Signal Behav","2012","2012/09/20","PMC3548883","","10.4161/psb.22015"
"28112727","Erratum: Unusual marine unicellular symbiosis with the nitrogen-fixing cyanobacterium UCYN-A","Zehr JP, Shilova IN, Farnelid HM, Muñoz-Marín MD, Turk-Kubo KA.","Nat Microbiol. 2017 Jan 23;2:17016. doi: 10.1038/nmicrobiol.2017.16.","Zehr JP","Nat Microbiol","2017","2017/01/24","","","10.1038/nmicrobiol.2017.16"
"33068149","Lack of association between Mycoplasma hominis and Trichomonas vaginalis symbiosis in relation to metronidazole resistance","Mabaso N, Tinarwo P, Abbai N.","Parasitol Res. 2020 Dec;119(12):4197-4204. doi: 10.1007/s00436-020-06930-x. Epub 2020 Oct 17.","Mabaso N","Parasitol Res","2020","2020/10/17","","","10.1007/s00436-020-06930-x"
"35446252","Wolbachia endosymbionts in two Anopheles species indicates independent acquisitions and lack of prophage elements","Quek S, Cerdeira L, Jeffries CL, Tomlinson S, Walker T, Hughes GL, Heinz E.","Microb Genom. 2022 Apr;8(4). doi: 10.1099/mgen.0.000805.","Quek S","Microb Genom","2022","2022/04/21","","","10.1099/mgen.0.000805"
"33877468","Correction to: Assessment of Polygala paniculata (Polygalaceae) characteristics for evolutionary studies of legume-rhizobia symbiosis","Tokumoto Y, Hashimoto K, Soyano T, Aoki S, Iwasaki W, Fukuhara M, Nakagawa T, Saeki K, Yokoyama J, Fujita H, Kawaguchi M.","J Plant Res. 2021 Jul;134(4):885. doi: 10.1007/s10265-021-01295-3.","Tokumoto Y","J Plant Res","2021","2021/04/20","PMC8245355","","10.1007/s10265-021-01295-3"
"22945529","New data on the symbiosis of Ischyrocerus amphipods colonizing the eggs of the host species, red king crab","Dvoretsky AG, Dvoretsky VG.","Dokl Biol Sci. 2012 Jul-Aug;445:255-7. doi: 10.1134/S0012496612040102. Epub 2012 Sep 4.","Dvoretsky AG","Dokl Biol Sci","2012","2012/09/05","","","10.1134/S0012496612040102"
"29405360","Calcium signaling: decoding mechanism of calcium signatures","Poovaiah BW, Du L.","New Phytol. 2018 Mar;217(4):1394-1396. doi: 10.1111/nph.15003.","Poovaiah BW","New Phytol","2018","2018/02/07","","","10.1111/nph.15003"
"34759753","Zinc nutrition and arbuscular mycorrhizal symbiosis effects on maize (Zea mays L.) growth and productivity","Saboor A, Ali MA, Hussain S, El Enshasy HA, Hussain S, Ahmed N, Gafur A, Sayyed RZ, Fahad S, Danish S, Datta R.","Saudi J Biol Sci. 2021 Nov;28(11):6339-6351. doi: 10.1016/j.sjbs.2021.06.096. Epub 2021 Jul 3.","Saboor A","Saudi J Biol Sci","2021","2021/11/11","PMC8568715","","10.1016/j.sjbs.2021.06.096"
"34551161","Shuffling between Cladocopium and Durusdinium extensively modifies the physiology of each symbiont without stressing the coral host","Abbott E, Dixon G, Matz M.","Mol Ecol. 2021 Dec;30(24):6585-6595. doi: 10.1111/mec.16190. Epub 2021 Oct 5.","Abbott E","Mol Ecol","2021","2021/09/22","","","10.1111/mec.16190"
"34135405","Aboveground plant-to-plant communication reduces root nodule symbiosis and soil nutrient concentrations","Takahashi Y, Shiojiri K, Yamawo A.","Sci Rep. 2021 Jun 16;11(1):12675. doi: 10.1038/s41598-021-92123-0.","Takahashi Y","Sci Rep","2021","2021/06/17","PMC8209107","","10.1038/s41598-021-92123-0"
"33779265","Three Common Symbiotic ABC Subfamily B Transporters in Medicago truncatula Are Regulated by a NIN-Independent Branch of the Symbiosis Signaling Pathway","Roy S, Breakspear A, Cousins D, Torres-Jerez I, Jackson K, Kumar A, Su Y, Liu CW, Krom N, Udvardi M, Xu P, Murray JD.","Mol Plant Microbe Interact. 2021 Aug;34(8):939-951. doi: 10.1094/MPMI-02-21-0036-R. Epub 2021 Sep 8.","Roy S","Mol Plant Microbe Interact","2021","2021/03/29","","","10.1094/MPMI-02-21-0036-R"
"33649233","Dual oxidase enables insect gut symbiosis by mediating respiratory network formation","Jang S, Mergaert P, Ohbayashi T, Ishigami K, Shigenobu S, Itoh H, Kikuchi Y.","Proc Natl Acad Sci U S A. 2021 Mar 9;118(10):e2020922118. doi: 10.1073/pnas.2020922118.","Jang S","Proc Natl Acad Sci U S A","2021","2021/03/02","PMC7958442","","10.1073/pnas.2020922118"
"33043410","Ericoid mycorrhizal symbiosis: theoretical background and methods for its comprehensive investigation","Vohník M.","Mycorrhiza. 2020 Nov;30(6):671-695. doi: 10.1007/s00572-020-00989-1. Epub 2020 Oct 12.","Vohník M","Mycorrhiza","2020","2020/10/12","PMC7548138","","10.1007/s00572-020-00989-1"
"32580438","Arbuscular Mycorrhizal Symbiosis Primes Tolerance to Cucumber Mosaic Virus in Tomato","Miozzi L, Vaira AM, Brilli F, Casarin V, Berti M, Ferrandino A, Nerva L, Accotto GP, Lanfranco L.","Viruses. 2020 Jun 22;12(6):675. doi: 10.3390/v12060675.","Miozzi L","Viruses","2020","2020/06/26","PMC7354615","","10.3390/v12060675"
"32218172","Symbiotic Outcome Modified by the Diversification from 7 to over 700 Nodule-Specific Cysteine-Rich Peptides","Roy P, Achom M, Wilkinson H, Lagunas B, Gifford ML.","Genes (Basel). 2020 Mar 25;11(4):348. doi: 10.3390/genes11040348.","Roy P","Genes (Basel)","2020","2020/03/29","PMC7230169","","10.3390/genes11040348"
"32066875","Genetic variation and evolutionary history of a mycorrhizal fungus regulate the currency of exchange in symbiosis with the food security crop cassava","Savary R, Dupuis C, Masclaux FG, Mateus ID, Rojas EC, Sanders IR.","ISME J. 2020 Jun;14(6):1333-1344. doi: 10.1038/s41396-020-0606-6. Epub 2020 Feb 17.","Savary R","ISME J","2020","2020/02/19","PMC7242447","","10.1038/s41396-020-0606-6"
"31087385","A novel CO(2) -responsive systemic signaling pathway controlling plant mycorrhizal symbiosis","Zhou Y, Ge S, Jin L, Yao K, Wang Y, Wu X, Zhou J, Xia X, Shi K, Foyer CH, Yu J.","New Phytol. 2019 Oct;224(1):106-116. doi: 10.1111/nph.15917. Epub 2019 Jun 5.","Zhou Y","New Phytol","2019","2019/05/16","","","10.1111/nph.15917"
"31025899","Nodulation Induces Systemic Resistance of Medicago truncatula and Pisum sativum Against Erysiphe pisi and Primes for Powdery Mildew-Triggered Salicylic Acid Accumulation","Smigielski L, Laubach EM, Pesch L, Glock JML, Albrecht F, Slusarenko A, Panstruga R, Kuhn H.","Mol Plant Microbe Interact. 2019 Sep;32(9):1243-1255. doi: 10.1094/MPMI-11-18-0304-R. Epub 2019 Jul 30.","Smigielski L","Mol Plant Microbe Interact","2019","2019/04/27","","","10.1094/MPMI-11-18-0304-R"
"30916398","The arbuscular mycorrhizal symbiosis regulates aquaporins activity and improves root cell water permeability in maize plants subjected to water stress","Quiroga G, Erice G, Ding L, Chaumont F, Aroca R, Ruiz-Lozano JM.","Plant Cell Environ. 2019 Jul;42(7):2274-2290. doi: 10.1111/pce.13551. Epub 2019 Apr 17.","Quiroga G","Plant Cell Environ","2019","2019/03/28","","","10.1111/pce.13551"
"29675008","Arbuscular Mycorrhizal Symbiosis Modulates Antioxidant Response and Ion Distribution in Salt-Stressed Elaeagnus angustifolia Seedlings","Chang W, Sui X, Fan XX, Jia TT, Song FQ.","Front Microbiol. 2018 Apr 5;9:652. doi: 10.3389/fmicb.2018.00652. eCollection 2018.","Chang W","Front Microbiol","2018","2018/04/21","PMC5895642","","10.3389/fmicb.2018.00652"
"29390194","Genotypic variation in the response of chickpea to arbuscular mycorrhizal fungi and non-mycorrhizal fungal endophytes","Bazghaleh N, Hamel C, Gan Y, Tar'an B, Knight JD.","Can J Microbiol. 2018 Apr;64(4):265-275. doi: 10.1139/cjm-2017-0521. Epub 2018 Feb 1.","Bazghaleh N","Can J Microbiol","2018","2018/02/02","","","10.1139/cjm-2017-0521"
"27149150","Symbiosis between nitrogen-fixing bacteria and Medicago truncatula is not significantly affected by silver and silver sulfide nanomaterials","Judy JD, Kirby JK, McLaughlin MJ, McNear D Jr, Bertsch PM.","Environ Pollut. 2016 Jul;214:731-736. doi: 10.1016/j.envpol.2016.04.078. Epub 2016 May 3.","Judy JD","Environ Pollut","2016","2016/05/06","","","10.1016/j.envpol.2016.04.078"
"26009592","RNA-seq Transcriptional Profiling of an Arbuscular Mycorrhiza Provides Insights into Regulated and Coordinated Gene Expression in Lotus japonicus and Rhizophagus irregularis","Handa Y, Nishide H, Takeda N, Suzuki Y, Kawaguchi M, Saito K.","Plant Cell Physiol. 2015 Aug;56(8):1490-511. doi: 10.1093/pcp/pcv071. Epub 2015 May 25.","Handa Y","Plant Cell Physiol","2015","2015/05/27","","","10.1093/pcp/pcv071"
"25564515","Collaboration between grass seedlings and rhizobacteria to scavenge organic nitrogen in soils","White JF, Chen Q, Torres MS, Mattera R, Irizarry I, Tadych M, Bergen M.","AoB Plants. 2015 Jan 6;7:plu093. doi: 10.1093/aobpla/plu093.","White JF","AoB Plants","2015","2015/01/08","PMC4313791","","10.1093/aobpla/plu093"
"27039268","Persistent virus and addiction modules: an engine of symbiosis","Villarreal LP.","Curr Opin Microbiol. 2016 Jun;31:70-79. doi: 10.1016/j.mib.2016.03.005. Epub 2016 Apr 1.","Villarreal LP","Curr Opin Microbiol","2016","2016/04/04","","","10.1016/j.mib.2016.03.005"
"25309561","Control of arbuscular mycorrhiza development by nutrient signals","Carbonnel S, Gutjahr C.","Front Plant Sci. 2014 Sep 11;5:462. doi: 10.3389/fpls.2014.00462. eCollection 2014.","Carbonnel S","Front Plant Sci","2014","2014/10/14","PMC4160938","","10.3389/fpls.2014.00462"
"34275747","NSP1 allies with GSK3 to inhibit nodule symbiosis","Singh J, Verma PK.","Trends Plant Sci. 2021 Oct;26(10):999-1001. doi: 10.1016/j.tplants.2021.07.001. Epub 2021 Jul 15.","Singh J","Trends Plant Sci","2021","2021/07/19","","","10.1016/j.tplants.2021.07.001"
"25523738","Dentist-nephrologist symbiosis in the dental management of chronic kidney disease patient","Chidambaram R.","J Coll Physicians Surg Pak. 2014 Dec;24(12):955.","Chidambaram R","J Coll Physicians Surg Pak","2014","2014/12/20","","",""
"31785853","Combining mesenchymal stem cell therapy and exercise training in myocardial infarction: The perfect symbiosis?","António N.","Rev Port Cardiol (Engl Ed). 2019 Sep;38(9):657-659. doi: 10.1016/j.repc.2019.10.003. Epub 2019 Nov 27.","António N","Rev Port Cardiol (Engl Ed)","2019","2019/12/02","","","10.1016/j.repc.2019.10.003"
"26286983","Reproduction, symbiosis, and the eukaryotic cell","Godfrey-Smith P.","Proc Natl Acad Sci U S A. 2015 Aug 18;112(33):10120-5. doi: 10.1073/pnas.1421378112. Epub 2015 Apr 14.","Godfrey-Smith P","Proc Natl Acad Sci U S A","2015","2015/08/20","PMC4547265","","10.1073/pnas.1421378112"
"28043405","Microbial impacts on insect evolutionary diversification: from patterns to mechanisms","Vavre F, Kremer N.","Curr Opin Insect Sci. 2014 Oct;4:29-34. doi: 10.1016/j.cois.2014.08.003. Epub 2014 Aug 12.","Vavre F","Curr Opin Insect Sci","2014","2017/01/04","","","10.1016/j.cois.2014.08.003"
"35137225","Systemic effects of Tuber melanosporum inoculation in two Corylus avellana genotypes","Sillo F, Brunetti C, Marroni F, Vita F, Santos Nascimento LB, Vizzini A, Mello A, Balestrini R.","Tree Physiol. 2022 Feb 5:tpac012. doi: 10.1093/treephys/tpac012. Online ahead of print.","Sillo F","Tree Physiol","2022","2022/02/09","","","10.1093/treephys/tpac012"
"26446590","Nod Factor-Independent Nodulation in Aeschynomene evenia Required the Common Plant-Microbe Symbiotic Toolkit","Fabre S, Gully D, Poitout A, Patrel D, Arrighi JF, Giraud E, Czernic P, Cartieaux F.","Plant Physiol. 2015 Dec;169(4):2654-64. doi: 10.1104/pp.15.01134. Epub 2015 Oct 7.","Fabre S","Plant Physiol","2015","2015/10/09","PMC4677901","","10.1104/pp.15.01134"
"25182414","Active invasion of bacteria into living fungal cells","Moebius N, Üzüm Z, Dijksterhuis J, Lackner G, Hertweck C.","Elife. 2014 Sep 2;3:e03007. doi: 10.7554/eLife.03007.","Moebius N","Elife","2014","2014/09/04","PMC4166002","","10.7554/eLife.03007"
"25944856","Nitric Oxide Mediates Biofilm Formation and Symbiosis in Silicibacter sp. Strain TrichCH4B","Rao M, Smith BC, Marletta MA.","mBio. 2015 May 5;6(3):e00206-15. doi: 10.1128/mBio.00206-15.","Rao M","mBio","2015","2015/05/07","PMC4436077","","10.1128/mBio.00206-15"
"34207287","Transcriptome Reveals Roles of Lignin-Modifying Enzymes and Abscisic Acid in the Symbiosis of Mycena and Gastrodia elata","Ren LY, Zhao H, Liu XL, Zong TK, Qiao M, Liu SY, Liu XY.","Int J Mol Sci. 2021 Jun 18;22(12):6557. doi: 10.3390/ijms22126557.","Ren LY","Int J Mol Sci","2021","2021/07/02","PMC8235111","","10.3390/ijms22126557"
"33183238","Genome-wide survey of soybean papain-like cysteine proteases and their expression analysis in root nodule symbiosis","Yuan S, Ke D, Li R, Li X, Wang L, Chen H, Zhang C, Huang Y, Chen L, Hao Q, Yang H, Cao D, Chen S, Guo W, Shan Z, Yang Z, Zhang X, Qiu D, Guan Y, Zhou X.","BMC Plant Biol. 2020 Nov 12;20(1):517. doi: 10.1186/s12870-020-02725-5.","Yuan S","BMC Plant Biol","2020","2020/11/13","PMC7659060","","10.1186/s12870-020-02725-5"
"32410239","Metabolomic profiling of wild-type and mutant soybean root nodules using laser-ablation electrospray ionization mass spectrometry reveals altered metabolism","Agtuca BJ, Stopka SA, Evans S, Samarah L, Liu Y, Xu D, Stacey MG, Koppenaal DW, Paša-Tolić L, Anderton CR, Vertes A, Stacey G.","Plant J. 2020 Aug;103(5):1937-1958. doi: 10.1111/tpj.14815. Epub 2020 Jun 21.","Agtuca BJ","Plant J","2020","2020/05/16","","","10.1111/tpj.14815"
"31993121","Symbiotic lifestyle triggers drastic changes in the gene expression of the algal endosymbiont Breviolum minutum (Symbiodiniaceae)","Maor-Landaw K, van Oppen MJH, McFadden GI.","Ecol Evol. 2019 Dec 12;10(1):451-466. doi: 10.1002/ece3.5910. eCollection 2020 Jan.","Maor-Landaw K","Ecol Evol","2019","2020/01/30","PMC6972872","","10.1002/ece3.5910"
"31125425","Dysfunction in the arbuscular mycorrhizal symbiosis has consistent but small effects on the establishment of the fungal microbiota in Lotus japonicus","Xue L, Almario J, Fabiańska I, Saridis G, Bucher M.","New Phytol. 2019 Oct;224(1):409-420. doi: 10.1111/nph.15958. Epub 2019 Jul 2.","Xue L","New Phytol","2019","2019/05/25","PMC6773208","","10.1111/nph.15958"
"30487315","Partner switching and metabolic flux in a model cnidarian-dinoflagellate symbiosis","Matthews JL, Oakley CA, Lutz A, Hillyer KE, Roessner U, Grossman AR, Weis VM, Davy SK.","Proc Biol Sci. 2018 Nov 28;285(1892):20182336. doi: 10.1098/rspb.2018.2336.","Matthews JL","Proc Biol Sci","2018","2018/11/30","PMC6283946","","10.1098/rspb.2018.2336"
"29267197","Receptor-Like Kinase LYK9 in Pisum sativum L. Is the CERK1-Like Receptor that Controls Both Plant Immunity and AM Symbiosis Development","Leppyanen IV, Shakhnazarova VY, Shtark OY, Vishnevskaya NA, Tikhonovich IA, Dolgikh EA.","Int J Mol Sci. 2017 Dec 21;19(1):8. doi: 10.3390/ijms19010008.","Leppyanen IV","Int J Mol Sci","2017","2017/12/22","PMC5795960","","10.3390/ijms19010008"
"25947154","Transcriptome diversity among rice root types during asymbiosis and interaction with arbuscular mycorrhizal fungi","Gutjahr C, Sawers RJ, Marti G, Andrés-Hernández L, Yang SY, Casieri L, Angliker H, Oakeley EJ, Wolfender JL, Abreu-Goodger C, Paszkowski U.","Proc Natl Acad Sci U S A. 2015 May 26;112(21):6754-9. doi: 10.1073/pnas.1504142112. Epub 2015 May 6.","Gutjahr C","Proc Natl Acad Sci U S A","2015","2015/05/08","PMC4450400","","10.1073/pnas.1504142112"
"25166872","The symbiotic biofilm of Sinorhizobium fredii SMH12, necessary for successful colonization and symbiosis of Glycine max cv Osumi, is regulated by Quorum Sensing systems and inducing flavonoids via NodD1","Pérez-Montaño F, Jiménez-Guerrero I, Del Cerro P, Baena-Ropero I, López-Baena FJ, Ollero FJ, Bellogín R, Lloret J, Espuny R.","PLoS One. 2014 Aug 28;9(8):e105901. doi: 10.1371/journal.pone.0105901. eCollection 2014.","Pérez-Montaño F","PLoS One","2014","2014/08/29","PMC4148318","","10.1371/journal.pone.0105901"
"35243711","A novel microRNA regulates cooperation between symbiont and a laterally acquired gene in the regulation of pantothenate biosynthesis within Bemisia tabaci whiteflies","Sun X, Liu BQ, Li CQ, Chen ZB, Xu XR, Luan JB.","Mol Ecol. 2022 May;31(9):2611-2624. doi: 10.1111/mec.16416. Epub 2022 Mar 14.","Sun X","Mol Ecol","2022","2022/03/04","","","10.1111/mec.16416"
"29480929","Sex, plasticity, and biologically significant variation in one Glomeromycotina species","Sanders IR.","New Phytol. 2018 Dec;220(4):968-970. doi: 10.1111/nph.15049. Epub 2018 Feb 26.","Sanders IR","New Phytol","2018","2018/02/27","","","10.1111/nph.15049"
"24942152","The danger of mycorrhizal traps?","Kuyper TW, Kiers ET.","New Phytol. 2014 Jul;203(2):352-354. doi: 10.1111/nph.12883.","Kuyper TW","New Phytol","2014","2014/06/20","","","10.1111/nph.12883"
"31179246","Determinants of Coinfection in the Mycoviruses","Thapa V, Roossinck MJ.","Front Cell Infect Microbiol. 2019 May 24;9:169. doi: 10.3389/fcimb.2019.00169. eCollection 2019.","Thapa V","Front Cell Infect Microbiol","2019","2019/06/11","PMC6542947","","10.3389/fcimb.2019.00169"
"28424698","Editorial: Immuno-Metabolism in Tumor Microenvironment","Prado-García H, Sánchez-García FJ.","Front Immunol. 2017 Apr 5;8:374. doi: 10.3389/fimmu.2017.00374. eCollection 2017.","Prado-García H","Front Immunol","2017","2017/04/21","PMC5380665","","10.3389/fimmu.2017.00374"
"35481141","Dual Roles of OsGH3.2 in Modulating Rice Root Morphology and Affecting Arbuscular Mycorrhizal Symbiosis","Liu CC, Liu YN, Cheng JF, Guo R, Tian L, Wang B.","Front Plant Sci. 2022 Apr 11;13:853435. doi: 10.3389/fpls.2022.853435. eCollection 2022.","Liu CC","Front Plant Sci","2022","2022/04/28","PMC9037295","","10.3389/fpls.2022.853435"
"35228912","A protocol for the generation of Arachis hypogaea composite plants: A valuable tool for the functional study of mycorrhizal symbiosis","Nanjareddy K, Zepeda-Jazo I, Arthikala MK.","Appl Plant Sci. 2022 Feb 8;10(1):e11454. doi: 10.1002/aps3.11454. eCollection 2022 Jan-Feb.","Nanjareddy K","Appl Plant Sci","2022","2022/03/01","PMC8861588","","10.1002/aps3.11454"
