PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27179859","Effects of slow-release urea and rumen-protected methionine and histidine on mammalian target of rapamycin (mTOR) signaling and ubiquitin proteasome-related gene expression in skeletal muscle of dairy cows","Sadri H, Giallongo F, Hristov AN, Werner J, Lang CH, Parys C, Saremi B, Sauerwein H.","J Dairy Sci. 2016 Aug;99(8):6702-6713. doi: 10.3168/jds.2015-10673. Epub 2016 May 11.","Sadri H","J Dairy Sci","2016","2016/05/16","","","10.3168/jds.2015-10673"
"26815920","A robust analytical method for measurement of phytoestrogens and related metabolites in serum with liquid chromatography tandem mass spectrometry","Jiang H, Liao X, Wood CM, Xiao CW, Feng YL.","J Chromatogr B Analyt Technol Biomed Life Sci. 2016 Feb 15;1012-1013:106-12. doi: 10.1016/j.jchromb.2016.01.020. Epub 2016 Jan 16.","Jiang H","J Chromatogr B Analyt Technol Biomed Life Sci","2016","2016/01/28","","","10.1016/j.jchromb.2016.01.020"
"34688836","High-fat diet aggravates colitis-associated carcinogenesis by evading ferroptosis in the ER stress-mediated pathway","Zhang X, Li W, Ma Y, Zhao X, He L, Sun P, Wang H.","Free Radic Biol Med. 2021 Dec;177:156-166. doi: 10.1016/j.freeradbiomed.2021.10.022. Epub 2021 Oct 21.","Zhang X","Free Radic Biol Med","2021","2021/10/24","","","10.1016/j.freeradbiomed.2021.10.022"
"33830083","Brd4 modulates diet-induced obesity via PPARγ-dependent Gdf3 expression in adipose tissue macrophages","Hu X, Dong X, Li G, Chen Y, Chen J, He X, Sun H, Kim DH, Kemper JK, Chen LF.","JCI Insight. 2021 Apr 8;6(7):e143379. doi: 10.1172/jci.insight.143379.","Hu X","JCI Insight","2021","2021/04/08","PMC8119191","","10.1172/jci.insight.143379"
"33804880","Transgenic Expression of dsRNA Targeting the Pentalonia nigronervosa acetylcholinesterase Gene in Banana and Plantain Reduces Aphid Populations","Jekayinoluwa T, Tripathi JN, Dugdale B, Obiero G, Muge E, Dale J, Tripathi L.","Plants (Basel). 2021 Mar 24;10(4):613. doi: 10.3390/plants10040613.","Jekayinoluwa T","Plants (Basel)","2021","2021/04/03","PMC8063806","","10.3390/plants10040613"
"32172486","The genetic basis of high-carbohydrate and high-monosodium glutamate diet related to the increase of likelihood of type 2 diabetes mellitus: a review","Nathanael J, Harsono HCA, Wibawa AD, Suardana P, Vianney YM, Dwi Putra SE.","Endocrine. 2020 Jul;69(1):18-29. doi: 10.1007/s12020-020-02256-x. Epub 2020 Mar 14.","Nathanael J","Endocrine","2020","2020/03/16","","","10.1007/s12020-020-02256-x"
"31586979","[Protein and physical activity in prevention and treatment of sarcopenia]","Turżańska K, Drelich M, Posturzyńska A.","Wiad Lek. 2019;72(9 cz 1):1660-1666.","Turżańska K","Wiad Lek","2019","2019/10/07","","",""
"30240538","Oral administration of alcalase potato protein hydrolysate-APPH attenuates high fat diet-induced cardiac complications via TGF-β/GSN axis in aging rats","Hu WS, Ting WJ, Tamilselvi S, Day CH, Wang T, Chiang WD, Viswanadha VP, Yeh YL, Lin WT, Huang CY.","Environ Toxicol. 2019 Jan;34(1):5-12. doi: 10.1002/tox.22651. Epub 2018 Sep 21.","Hu WS","Environ Toxicol","2019","2018/09/22","","","10.1002/tox.22651"
"29961403","Rosuvastatin alleviates high-salt and cholesterol diet-induced cognitive impairment in rats via Nrf2-ARE pathway","Husain I, Akhtar M, Madaan T, Abdin MZ, Islamuddin M, Najmi AK.","Redox Rep. 2018 Dec;23(1):168-179. doi: 10.1080/13510002.2018.1492774.","Husain I","Redox Rep","2018","2018/07/03","PMC6748700","","10.1080/13510002.2018.1492774"
"29506593","The global nutrition transition: trends, disease burdens and policy interventions","Ronto R, Wu JH, Singh GM.","Public Health Nutr. 2018 Aug;21(12):2267-2270. doi: 10.1017/S1368980018000423. Epub 2018 Mar 6.","Ronto R","Public Health Nutr","2018","2018/03/07","","","10.1017/S1368980018000423"
"29410095","Loss of toll-like receptor 3 aggravates hepatic inflammation but ameliorates steatosis in mice","Lee YS, Kim DY, Kim TJ, Kim SY, Jeong JM, Jeong WI, Jung JK, Choi JK, Yi HS, Byun JS.","Biochem Biophys Res Commun. 2018 Mar 18;497(4):957-962. doi: 10.1016/j.bbrc.2018.01.191. Epub 2018 Feb 2.","Lee YS","Biochem Biophys Res Commun","2018","2018/02/08","","","10.1016/j.bbrc.2018.01.191"
"28612217","OX40 promotes obesity-induced adipose inflammation and insulin resistance","Liu B, Yu H, Sun G, Sun X, Jin H, Zhang C, Shi W, Tian D, Liu K, Xu H, Li X, Yin J, Hong X, Zhang D.","Cell Mol Life Sci. 2017 Oct;74(20):3827-3840. doi: 10.1007/s00018-017-2552-7. Epub 2017 Jun 13.","Liu B","Cell Mol Life Sci","2017","2017/06/15","","","10.1007/s00018-017-2552-7"
"28539583","Transient receptor potential canonical 5 channels plays an essential role in hepatic dyslipidemia associated with cholestasis","Alawi KM, Tandio D, Xu J, Thakore P, Papacleovoulou G, Fernandes ES, Legido-Quigley C, Williamson C, Brain SD.","Sci Rep. 2017 May 24;7(1):2338. doi: 10.1038/s41598-017-02439-z.","Alawi KM","Sci Rep","2017","2017/05/26","PMC5443755","","10.1038/s41598-017-02439-z"
"28521687","Diet and Contaminants: Driving the Rise to Obesity Epidemics?","Di Ciaula A, Portincasa P.","Curr Med Chem. 2019;26(19):3471-3482. doi: 10.2174/0929867324666170518095736.","Di Ciaula A","Curr Med Chem","2019","2017/05/20","","","10.2174/0929867324666170518095736"
"27246910","β-Lapachone Prevents Diet-Induced Obesity by Increasing Energy Expenditure and Stimulating the Browning of White Adipose Tissue via Downregulation of miR-382 Expression","Choi WH, Ahn J, Jung CH, Jang YJ, Ha TY.","Diabetes. 2016 Sep;65(9):2490-501. doi: 10.2337/db15-1423. Epub 2016 May 31.","Choi WH","Diabetes","2016","2016/06/02","","","10.2337/db15-1423"
"34864455","The impact of nutrition on the development and progression of peripheral artery disease: A systematic review","Adegbola A, Behrendt CA, Zyriax BC, Windler E, Kreutzburg T.","Clin Nutr. 2022 Jan;41(1):49-70. doi: 10.1016/j.clnu.2021.11.005. Epub 2021 Nov 11.","Adegbola A","Clin Nutr","2022","2021/12/05","","","10.1016/j.clnu.2021.11.005"
"33916843","Cisd2 Protects the Liver from Oxidative Stress and Ameliorates Western Diet-Induced Nonalcoholic Fatty Liver Disease","Huang YL, Shen ZQ, Huang CH, Teng YC, Lin CH, Tsai TF.","Antioxidants (Basel). 2021 Apr 3;10(4):559. doi: 10.3390/antiox10040559.","Huang YL","Antioxidants (Basel)","2021","2021/04/30","PMC8066189","","10.3390/antiox10040559"
"33857222","L-phenylalanine attenuates high salt-induced hypertension in Dahl SS rats through activation of GCH1-BH4","Wang Z, Cheng C, Yang X, Zhang C.","PLoS One. 2021 Apr 15;16(4):e0250126. doi: 10.1371/journal.pone.0250126. eCollection 2021.","Wang Z","PLoS One","2021","2021/04/15","PMC8049246","","10.1371/journal.pone.0250126"
"33465153","Glutamine and cystine-enriched diets modulate aquaporins gene expression in the small intestine of piglets","Vieira da Silva I, P Soares B, Pimpão C, M A Pinto R, Costa T, Freire JPB, Corrent E, Chalvon-Demersay T, Prates JAM, Lopes PA, Soveral G.","PLoS One. 2021 Jan 19;16(1):e0245739. doi: 10.1371/journal.pone.0245739. eCollection 2021.","Vieira da Silva I","PLoS One","2021","2021/01/19","PMC7815100","","10.1371/journal.pone.0245739"
"32610475","Cardiac Transcriptome Analysis Reveals Nr4a1 Mediated Glucose Metabolism Dysregulation in Response to High-Fat Diet","Men L, Hui W, Guan X, Song T, Wang X, Zhang S, Chen X.","Genes (Basel). 2020 Jun 29;11(7):720. doi: 10.3390/genes11070720.","Men L","Genes (Basel)","2020","2020/07/03","PMC7397175","","10.3390/genes11070720"
"31758542","Immunoproteasome subunit β5i regulates diet-induced atherosclerosis through altering MERTK-mediated efferocytosis in Apoe knockout mice","Liao J, Xie Y, Lin Q, Yang X, An X, Xia Y, Du J, Wang F, Li HH.","J Pathol. 2020 Mar;250(3):275-287. doi: 10.1002/path.5368. Epub 2020 Jan 14.","Liao J","J Pathol","2020","2019/11/24","","","10.1002/path.5368"
"31593502","Inhibiting myeloperoxidase prevents onset and reverses established high-fat diet-induced microvascular insulin resistance","Chai W, Aylor K, Liu Z, Gan LM, Michaëlsson E, Barrett E.","Am J Physiol Endocrinol Metab. 2019 Dec 1;317(6):E1063-E1069. doi: 10.1152/ajpendo.00203.2019. Epub 2019 Oct 8.","Chai W","Am J Physiol Endocrinol Metab","2019","2019/10/09","","","10.1152/ajpendo.00203.2019"
"31093084","Identifying patterns of unhealthy diet and physical activity in four countries of the Americas: a latent class analysis","Graf S, Cecchini M.","Rev Panam Salud Publica. 2018 Jul 6;42:e56. doi: 10.26633/RPSP.2018.56. eCollection 2018.","Graf S","Rev Panam Salud Publica","2018","2019/05/17","PMC6385803","","10.26633/RPSP.2018.56"
"30684890","Adropin protects against liver injury in nonalcoholic steatohepatitis via the Nrf2 mediated antioxidant capacity","Chen X, Xue H, Fang W, Chen K, Chen S, Yang W, Shen T, Chen X, Zhang P, Ling W.","Redox Biol. 2019 Feb;21:101068. doi: 10.1016/j.redox.2018.101068. Epub 2018 Dec 6.","Chen X","Redox Biol","2019","2019/01/27","PMC6351233","","10.1016/j.redox.2018.101068"
"29790281","Suppressing tawny crazy ant (Nylanderia fulva) by RNAi technology","Meng J, Lei J, Davitt A, Holt JR, Huang J, Gold R, Vargo EL, Tarone AM, Zhu-Salzman K.","Insect Sci. 2020 Feb;27(1):113-121. doi: 10.1111/1744-7917.12604. Epub 2018 Jun 28.","Meng J","Insect Sci","2020","2018/05/24","","","10.1111/1744-7917.12604"
"29701903","Impact of miR-140 Deficiency on Non-Alcoholic Fatty Liver Disease","Wolfson B, Lo PK, Yao Y, Li L, Wang H, Zhou Q.","Mol Nutr Food Res. 2018 Jul;62(13):e1800189. doi: 10.1002/mnfr.201800189. Epub 2018 Jun 12.","Wolfson B","Mol Nutr Food Res","2018","2018/04/28","PMC6280970","NIHMS996929","10.1002/mnfr.201800189"
"29414651","High-fat-diet induces airway hyperresponsiveness partly through activating CD38 signaling pathway","Chong L, Zhang W, Yu G, Zhang H, Zhu L, Li H, Shao Y, Li C.","Int Immunopharmacol. 2018 Mar;56:197-204. doi: 10.1016/j.intimp.2018.01.033. Epub 2018 Feb 2.","Chong L","Int Immunopharmacol","2018","2018/02/08","","","10.1016/j.intimp.2018.01.033"
"28300767","Consumption of Bt Maize Pollen Containing Cry1Ie Does Not Negatively Affect Propylea japonica (Thunberg) (Coleoptera: Coccinellidae)","Li Y, Liu Y, Yin X, Romeis J, Song X, Chen X, Geng L, Peng Y, Li Y.","Toxins (Basel). 2017 Mar 16;9(3):108. doi: 10.3390/toxins9030108.","Li Y","Toxins (Basel)","2017","2017/03/17","PMC5371863","","10.3390/toxins9030108"
"28265178","ADAM19: A Novel Target for Metabolic Syndrome in Humans and Mice","Weerasekera L, Rudnicka C, Sang QX, Curran JE, Johnson MP, Moses EK, Göring HH, Blangero J, Hricova J, Schlaich M, Matthews VB.","Mediators Inflamm. 2017;2017:7281986. doi: 10.1155/2017/7281986. Epub 2017 Feb 7.","Weerasekera L","Mediators Inflamm","2017","2017/03/08","PMC5318628","","10.1155/2017/7281986"
"27693038","High-fat diet feeding promotes stemness and precancerous changes in murine gastric mucosa mediated by leptin receptor signaling pathway","Arita S, Kinoshita Y, Ushida K, Enomoto A, Inagaki-Ohara K.","Arch Biochem Biophys. 2016 Nov 15;610:16-24. doi: 10.1016/j.abb.2016.09.015. Epub 2016 Sep 28.","Arita S","Arch Biochem Biophys","2016","2016/10/04","","","10.1016/j.abb.2016.09.015"
"27550974","Added Sugars and Cardiovascular Disease Risk in Children: A Scientific Statement From the American Heart Association","Vos MB, Kaar JL, Welsh JA, Van Horn LV, Feig DI, Anderson CAM, Patel MJ, Cruz Munos J, Krebs NF, Xanthakos SA, Johnson RK; American Heart Association Nutrition Committee of the Council on Lifestyle and Cardiometabolic Health; Council on Clinical Cardiology; Council on Cardiovascular Disease in the Young; Council on Cardiovascular and Stroke Nursing; Council on Epidemiology and Prevention; Council on Functional Genomics and Translational Biology; and Council on Hypertension.","Circulation. 2017 May 9;135(19):e1017-e1034. doi: 10.1161/CIR.0000000000000439. Epub 2016 Aug 22.","Vos MB","Circulation","2017","2016/08/24","PMC5365373","NIHMS850521","10.1161/CIR.0000000000000439"
"27380597","Early Microbe Contact and Obesity Risk: Evidence Of Causality?","Isolauri E, Salminen S, Rautava S.","J Pediatr Gastroenterol Nutr. 2016 Jul;63 Suppl 1:S3-5. doi: 10.1097/MPG.0000000000001220.","Isolauri E","J Pediatr Gastroenterol Nutr","2016","2016/07/06","","","10.1097/MPG.0000000000001220"
"27168769","Non-invasive treatment options for focal cortical dysplasia","Wang TT, Zhou D.","Exp Ther Med. 2016 May;11(5):1537-1541. doi: 10.3892/etm.2016.3100. Epub 2016 Feb 22.","Wang TT","Exp Ther Med","2016","2016/05/12","PMC4840718","","10.3892/etm.2016.3100"
"26820774","Oral intake of genetically engineered high-carotenoid corn ameliorates hepatomegaly and hepatic steatosis in PTEN haploinsufficient mice","Eritja N, Arjó G, Santacana M, Gatius S, Ramírez-Núñez O, Arcal L, Serrano JCE, Pamplona R, Dolcet X, Piñol C, Christou P, Matias-Guiu X, Portero-Otin M.","Biochim Biophys Acta. 2016 Apr;1862(4):526-535. doi: 10.1016/j.bbadis.2016.01.018. Epub 2016 Jan 26.","Eritja N","Biochim Biophys Acta","2016","2016/01/29","","","10.1016/j.bbadis.2016.01.018"
"26608744","Seizure control by decanoic acid through direct AMPA receptor inhibition","Chang P, Augustin K, Boddum K, Williams S, Sun M, Terschak JA, Hardege JD, Chen PE, Walker MC, Williams RS.","Brain. 2016 Feb;139(Pt 2):431-43. doi: 10.1093/brain/awv325. Epub 2015 Nov 25.","Chang P","Brain","2016","2015/11/27","PMC4805082","","10.1093/brain/awv325"
"26408789","Effect of diosgenin on metabolic dysfunction: Role of ERβ in the regulation of PPARγ","Wang X, Liu J, Long Z, Sun Q, Liu Y, Wang L, Zhang X, Hai C.","Toxicol Appl Pharmacol. 2015 Dec 1;289(2):286-96. doi: 10.1016/j.taap.2015.09.015. Epub 2015 Sep 25.","Wang X","Toxicol Appl Pharmacol","2015","2015/09/27","","","10.1016/j.taap.2015.09.015"
"23576437","Soluble epoxide hydrolase deficiency or inhibition attenuates diet-induced endoplasmic reticulum stress in liver and adipose tissue","Bettaieb A, Nagata N, AbouBechara D, Chahed S, Morisseau C, Hammock BD, Haj FG.","J Biol Chem. 2013 May 17;288(20):14189-14199. doi: 10.1074/jbc.M113.458414. Epub 2013 Apr 10.","Bettaieb A","J Biol Chem","2013","2013/04/12","PMC3656275","","10.1074/jbc.M113.458414"
"23474483","Moderate GLUT4 overexpression improves insulin sensitivity and fasting triglyceridemia in high-fat diet-fed transgenic mice","Atkinson BJ, Griesel BA, King CD, Josey MA, Olson AL.","Diabetes. 2013 Jul;62(7):2249-58. doi: 10.2337/db12-1146. Epub 2013 Mar 8.","Atkinson BJ","Diabetes","2013","2013/03/12","PMC3712063","","10.2337/db12-1146"
"34482774","Expression Characteristics and Clinical Correlations of BRD1 in Colorectal Cancer Samples","Li Z, Wang J, Ji Y, Song F.","Technol Cancer Res Treat. 2021 Jan-Dec;20:15330338211039678. doi: 10.1177/15330338211039678.","Li Z","Technol Cancer Res Treat","2021","2021/09/06","PMC8422826","","10.1177/15330338211039678"
"34735489","Magnetic resonance colonography assessment of acute trinitrobenzene sulfonic acid colitis in pre-pubertal rats","Dupont-Lucas C, Marion-Letellier R, Pala M, Guerin C, Bôle-Feysot C, Salameh E, Goichon A, Nicol L, Aziz M, Savoye-Collet C, Savoye G.","PLoS One. 2021 Nov 4;16(11):e0259135. doi: 10.1371/journal.pone.0259135. eCollection 2021.","Dupont-Lucas C","PLoS One","2021","2021/11/04","PMC8568272","","10.1371/journal.pone.0259135"
"34591986","OTUB1 alleviates NASH through inhibition of the TRAF6-ASK1 signaling pathways","Zhang JL, Du BB, Zhang DH, Li H, Kong LY, Fan GJ, Li YP, Li PC, Liang C, Wang Z, Yang LL, Hao ZY, Wu LM, Huang Z, Dong JZ, Zhang JY, Yao R, Wang SJ, Zhang YZ.","Hepatology. 2022 May;75(5):1218-1234. doi: 10.1002/hep.32179. Epub 2021 Dec 7.","Zhang JL","Hepatology","2022","2021/09/30","","","10.1002/hep.32179"
"34436440","Distinct Changes in Gut Microbiota Are Associated with Estradiol-Mediated Protection from Diet-Induced Obesity in Female Mice","Acharya KD, Noh HL, Graham ME, Suk S, Friedline RH, Gomez CC, Parakoyi AER, Chen J, Kim JK, Tetel MJ.","Metabolites. 2021 Jul 30;11(8):499. doi: 10.3390/metabo11080499.","Acharya KD","Metabolites","2021","2021/08/26","PMC8398128","","10.3390/metabo11080499"
"33803974","Obeticholic Acid Inhibits Anxiety via Alleviating Gut Microbiota-Mediated Microglia Accumulation in the Brain of High-Fat High-Sugar Diet Mice","Wu L, Han Y, Zheng Z, Zhu S, Chen J, Yao Y, Yue S, Teufel A, Weng H, Li L, Wang B.","Nutrients. 2021 Mar 15;13(3):940. doi: 10.3390/nu13030940.","Wu L","Nutrients","2021","2021/04/03","PMC7999854","","10.3390/nu13030940"
"33166671","Disturbance of di-(2-ethylhexyl) phthalate in hepatic lipid metabolism in rats fed with high fat diet","Zhang Y, Ge S, Yang Z, Li Z, Gong X, Zhang Q, Dong W, Dong C.","Food Chem Toxicol. 2020 Dec;146:111848. doi: 10.1016/j.fct.2020.111848. Epub 2020 Nov 6.","Zhang Y","Food Chem Toxicol","2020","2020/11/09","","","10.1016/j.fct.2020.111848"
"33036203","GPAT Gene Silencing in Muscle Reduces Diacylglycerols Content and Improves Insulin Action in Diet-Induced Insulin Resistance","Kojta I, Zabielski P, Roszczyc-Owsiejczuk K, Imierska M, Sokołowska E, Błachnio-Zabielska A.","Int J Mol Sci. 2020 Oct 6;21(19):7369. doi: 10.3390/ijms21197369.","Kojta I","Int J Mol Sci","2020","2020/10/10","PMC7583033","","10.3390/ijms21197369"
"33005349","The external ear morphology and presence of tragi in Australian marsupials","Stannard HJ, Dennington K, Old JM.","Ecol Evol. 2020 Aug 28;10(18):9853-9866. doi: 10.1002/ece3.6634. eCollection 2020 Sep.","Stannard HJ","Ecol Evol","2020","2020/10/02","PMC7520188","","10.1002/ece3.6634"
"32646628","Effects of Y1 receptor agonist on the pancreatic islet of diet-induced obese and diabetic mice","Carapeto PV, Mandarim-de-Lacerda CA, Aguila MB.","J Diabetes Complications. 2020 Sep;34(9):107669. doi: 10.1016/j.jdiacomp.2020.107669. Epub 2020 Jul 1.","Carapeto PV","J Diabetes Complications","2020","2020/07/11","","","10.1016/j.jdiacomp.2020.107669"
"31759065","Baicalein attenuates impairment of hepatic lysosomal acidification induced by high fat diet via maintaining V-ATPase assembly","Zhu X, Yao P, Liu J, Guo X, Jiang C, Tang Y.","Food Chem Toxicol. 2020 Feb;136:110990. doi: 10.1016/j.fct.2019.110990. Epub 2019 Nov 20.","Zhu X","Food Chem Toxicol","2020","2019/11/24","","","10.1016/j.fct.2019.110990"
"30974836","Potential Protective Mechanisms of Ketone Bodies in Migraine Prevention","Gross EC, Klement RJ, Schoenen J, D'Agostino DP, Fischer D.","Nutrients. 2019 Apr 10;11(4):811. doi: 10.3390/nu11040811.","Gross EC","Nutrients","2019","2019/04/13","PMC6520671","","10.3390/nu11040811"
"29461280","The rationale for a role for diet and nutrition in the prevention and treatment of cancer","Logan J, Bourassa MW.","Eur J Cancer Prev. 2018 Jul;27(4):406-410. doi: 10.1097/CEJ.0000000000000427.","Logan J","Eur J Cancer Prev","2018","2018/02/21","","","10.1097/CEJ.0000000000000427"
"27683025","Control of seizures by ketogenic diet-induced modulation of metabolic pathways","Clanton RM, Wu G, Akabani G, Aramayo R.","Amino Acids. 2017 Jan;49(1):1-20. doi: 10.1007/s00726-016-2336-7. Epub 2016 Sep 28.","Clanton RM","Amino Acids","2017","2016/09/30","","","10.1007/s00726-016-2336-7"
"27271106","Chemical chaperones reduce ER stress and adipose tissue inflammation in high fat diet-induced mouse model of obesity","Chen Y, Wu Z, Zhao S, Xiang R.","Sci Rep. 2016 Jun 8;6:27486. doi: 10.1038/srep27486.","Chen Y","Sci Rep","2016","2016/06/09","PMC4897685","","10.1038/srep27486"
