PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23558140","Probiotics in colorectal cancer (CRC) with emphasis on mechanisms of action and current perspectives","Kahouli I, Tomaro-Duchesneau C, Prakash S.","J Med Microbiol. 2013 Aug;62(Pt 8):1107-1123. doi: 10.1099/jmm.0.048975-0. Epub 2013 Apr 4.","Kahouli I","J Med Microbiol","2013","2013/04/06","","","10.1099/jmm.0.048975-0"
"28944067","Intestinal microbiota is altered in patients with colon cancer and modified by probiotic intervention","Hibberd AA, Lyra A, Ouwehand AC, Rolny P, Lindegren H, Cedgård L, Wettergren Y.","BMJ Open Gastroenterol. 2017 Jul 3;4(1):e000145. doi: 10.1136/bmjgast-2017-000145. eCollection 2017.","Hibberd AA","BMJ Open Gastroenterol","2017","2017/09/26","PMC5609083","","10.1136/bmjgast-2017-000145"
"29687200","Are Probiotics Effective in Targeting Alcoholic Liver Diseases?","Hong M, Han DH, Hong J, Kim DJ, Suk KT.","Probiotics Antimicrob Proteins. 2019 Jun;11(2):335-347. doi: 10.1007/s12602-018-9419-6.","Hong M","Probiotics Antimicrob Proteins","2019","2018/04/25","","","10.1007/s12602-018-9419-6"
"35145499","""Osteomicrobiology"": The Nexus Between Bone and Bugs","Bhardwaj A, Sapra L, Tiwari A, Mishra PK, Sharma S, Srivastava RK.","Front Microbiol. 2022 Jan 25;12:812466. doi: 10.3389/fmicb.2021.812466. eCollection 2021.","Bhardwaj A","Front Microbiol","2022","2022/02/11","PMC8822158","","10.3389/fmicb.2021.812466"
"33739885","Synergistic Protective Effects of Different Dietary Supplements Against Type 2 Diabetes via Regulating Gut Microbiota","Yu L, Zhou X, Duan H, Chen Y, Cui S, Guo R, Xue Y, Tian F, Zhao J, Zhang H, Zhai Q, Chen W.","J Med Food. 2021 Mar;24(3):319-330. doi: 10.1089/jmf.2020.4759.","Yu L","J Med Food","2021","2021/03/19","","","10.1089/jmf.2020.4759"
"34836323","Early Gut Microbiota Colonisation of Premature Infants Fed with Breastmilk or Formula with or without Probiotics: A Cohort Study","Chi C, Fan Y, Li C, Li Y, Guo S, Li T, Buys N, Clifton VL, Colditz PB, Yin C, Sun J.","Nutrients. 2021 Nov 14;13(11):4068. doi: 10.3390/nu13114068.","Chi C","Nutrients","2021","2021/11/27","PMC8624512","","10.3390/nu13114068"
"30760310","Current place of probiotics for VAP","Virk HS, Wiersinga WJ.","Crit Care. 2019 Feb 13;23(1):46. doi: 10.1186/s13054-019-2325-9.","Virk HS","Crit Care","2019","2019/02/15","PMC6375200","","10.1186/s13054-019-2325-9"
"29212822","Effect of Probiotics on Pharmacokinetics of Orally Administered Acetaminophen in Mice","Kim JK, Choi MS, Jeong JJ, Lim SM, Kim IS, Yoo HH, Kim DH.","Drug Metab Dispos. 2018 Feb;46(2):122-130. doi: 10.1124/dmd.117.077222. Epub 2017 Dec 6.","Kim JK","Drug Metab Dispos","2018","2017/12/08","","","10.1124/dmd.117.077222"
"28768551","Feed-additive probiotics accelerate yet antibiotics delay intestinal microbiota maturation in broiler chicken","Gao P, Ma C, Sun Z, Wang L, Huang S, Su X, Xu J, Zhang H.","Microbiome. 2017 Aug 3;5(1):91. doi: 10.1186/s40168-017-0315-1.","Gao P","Microbiome","2017","2017/08/04","PMC5541433","","10.1186/s40168-017-0315-1"
"32216476","Advances in understanding the potential therapeutic applications of gut microbiota and probiotic mediated therapies in celiac disease","Francavilla R, Cristofori F, Vacca M, Barone M, De Angelis M.","Expert Rev Gastroenterol Hepatol. 2020 May;14(5):323-333. doi: 10.1080/17474124.2020.1745630. Epub 2020 Mar 27.","Francavilla R","Expert Rev Gastroenterol Hepatol","2020","2020/03/29","","","10.1080/17474124.2020.1745630"
"25470391","Gut emotions - mechanisms of action of probiotics as novel therapeutic targets for depression and anxiety disorders","Slyepchenko A, Carvalho AF, Cha DS, Kasper S, McIntyre RS.","CNS Neurol Disord Drug Targets. 2014;13(10):1770-86. doi: 10.2174/1871527313666141130205242.","Slyepchenko A","CNS Neurol Disord Drug Targets","2014","2014/12/04","","","10.2174/1871527313666141130205242"
"32179403","Protective effects of fecal microbiota transplantation in sepsis are independent of the modulation of the intestinal flora","Ávila PRM, Michels M, Vuolo F, Bilésimo R, Burger H, Milioli MVM, Sonai B, Borges H, Carneiro C, Abatti M, Santana IVV, Michelon C, Dal-Pizzol F.","Nutrition. 2020 May;73:110727. doi: 10.1016/j.nut.2020.110727. Epub 2020 Jan 18.","Ávila PRM","Nutrition","2020","2020/03/18","","","10.1016/j.nut.2020.110727"
"35477270","Next generation probiotics: an overview of the most promising candidates","Dudík B, Kiňová Sepová H, Greifová G, Bilka F, Bílková A.","Epidemiol Mikrobiol Imunol. 2022 Spring;71(1):48-56.","Dudík B","Epidemiol Mikrobiol Imunol","2022","2022/04/28","","",""
"26515509","Bacterial munch for infants: potential pediatric therapeutic interventions of probiotics","Khurshid M, Aslam B, Nisar MA, Akbar R, Rahman H, Khan AA, Rasool MH.","Future Microbiol. 2015;10(11):1881-95. doi: 10.2217/fmb.15.102. Epub 2015 Oct 30.","Khurshid M","Future Microbiol","2015","2015/10/31","","","10.2217/fmb.15.102"
"25190473","Probiotics normalize the gut-brain-microbiota axis in immunodeficient mice","Smith CJ, Emge JR, Berzins K, Lung L, Khamishon R, Shah P, Rodrigues DM, Sousa AJ, Reardon C, Sherman PM, Barrett KE, Gareau MG.","Am J Physiol Gastrointest Liver Physiol. 2014 Oct 15;307(8):G793-802. doi: 10.1152/ajpgi.00238.2014. Epub 2014 Sep 4.","Smith CJ","Am J Physiol Gastrointest Liver Physiol","2014","2014/09/06","PMC4200314","","10.1152/ajpgi.00238.2014"
"31205584","Probiotics as Beneficial Dietary Supplements to Prevent and Treat Cardiovascular Diseases: Uncovering Their Impact on Oxidative Stress","Vasquez EC, Pereira TMC, Peotta VA, Baldo MP, Campos-Toimil M.","Oxid Med Cell Longev. 2019 May 7;2019:3086270. doi: 10.1155/2019/3086270. eCollection 2019.","Vasquez EC","Oxid Med Cell Longev","2019","2019/06/18","PMC6530239","","10.1155/2019/3086270"
"31623229","Probiotics Prevents Sensitization to Oral Antigen and Subsequent Increases in Intestinal Tight Junction Permeability in Juvenile-Young Adult Rats","Tulyeu J, Kumagai H, Jimbo E, Watanabe S, Yokoyama K, Cui L, Osaka H, Mieno M, Yamagata T.","Microorganisms. 2019 Oct 16;7(10):463. doi: 10.3390/microorganisms7100463.","Tulyeu J","Microorganisms","2019","2019/10/19","PMC6843414","","10.3390/microorganisms7100463"
"30040095","Diet induced maternal obesity affects offspring gut microbiota and persists into young adulthood","Guo Y , Wang Z , Chen L , Tang L , Wen S , Liu Y , Yuan J .","Food Funct. 2018 Aug 15;9(8):4317-4327. doi: 10.1039/c8fo00444g.","Guo Y","Food Funct","2018","2018/07/25","","","10.1039/c8fo00444g"
"31272315","Examining the Role of the Microbiota-Gut-Brain Axis in Stroke","Durgan DJ, Lee J, McCullough LD, Bryan RM Jr.","Stroke. 2019 Aug;50(8):2270-2277. doi: 10.1161/STROKEAHA.119.025140. Epub 2019 Jul 5.","Durgan DJ","Stroke","2019","2019/07/06","PMC6646086","NIHMS1532209","10.1161/STROKEAHA.119.025140"
"25651995","Manipulating the gut microbiota to maintain health and treat disease","Scott KP, Antoine JM, Midtvedt T, van Hemert S.","Microb Ecol Health Dis. 2015 Feb 2;26:25877. doi: 10.3402/mehd.v26.25877. eCollection 2015.","Scott KP","Microb Ecol Health Dis","2015","2015/02/06","PMC4315778","","10.3402/mehd.v26.25877"
"34757604","Probiotics Treatment of Leg Diseases in Broiler Chickens: a Review","Xu T, Yue K, Zhang C, Tong X, Lin L, Cao Q, Huang S.","Probiotics Antimicrob Proteins. 2022 Jun;14(3):415-425. doi: 10.1007/s12602-021-09869-2. Epub 2021 Nov 10.","Xu T","Probiotics Antimicrob Proteins","2022","2021/11/10","","","10.1007/s12602-021-09869-2"
"28433758","Osteomicrobiology: The influence of gut microbiota on bone in health and disease","Jones RM, Mulle JG, Pacifici R.","Bone. 2018 Oct;115:59-67. doi: 10.1016/j.bone.2017.04.009. Epub 2017 Apr 27.","Jones RM","Bone","2018","2017/04/24","","","10.1016/j.bone.2017.04.009"
"35179341","Modulation of the gut microbiota: opportunities and regulatory aspects","Ribaldone DG, Pellicano R, Fagoonee S, Actis GC.","Minerva Gastroenterol (Torino). 2022 Feb 18. doi: 10.23736/S2724-5985.22.03152-7. Online ahead of print.","Ribaldone DG","Minerva Gastroenterol (Torino)","2022","2022/02/18","","","10.23736/S2724-5985.22.03152-7"
"28677158","Update on intestinal microbiota in Crohn's disease 2017: Mechanisms, clinical application, adverse reactions, and outlook","Shen Z, Zhu C, Quan Y, Yuan W, Wu S, Yang Z, Luo W, Tan B, Wang X.","J Gastroenterol Hepatol. 2017 Nov;32(11):1804-1812. doi: 10.1111/jgh.13861.","Shen Z","J Gastroenterol Hepatol","2017","2017/07/06","","","10.1111/jgh.13861"
"34073695","Application of Microbiome Management in Therapy for Clostridioides difficile Infections: From Fecal Microbiota Transplantation to Probiotics to Microbiota-Preserving Antimicrobial Agents","Chiu CW, Tsai PJ, Lee CC, Ko WC, Hung YP.","Pathogens. 2021 May 24;10(6):649. doi: 10.3390/pathogens10060649.","Chiu CW","Pathogens","2021","2021/06/02","PMC8225043","","10.3390/pathogens10060649"
"28950282","The High Incidence of Bacteremia in Children Undergoing Surgery Can Be Prevented by Bifidobacterium Supplementation","Okazaki T, Yamataka A, Asahara T, Nomoto K, Yamashiro Y.","Ann Nutr Metab. 2017;71 Suppl 1:31-36. doi: 10.1159/000479921. Epub 2017 Sep 28.","Okazaki T","Ann Nutr Metab","2017","2017/09/27","","","10.1159/000479921"
"22798958","Colonic flora, probiotics, obesity and diabetes","Marik PE.","Front Endocrinol (Lausanne). 2012 Jul 11;3:87. doi: 10.3389/fendo.2012.00087. eCollection 2012.","Marik PE","Front Endocrinol (Lausanne)","2012","2012/07/17","PMC3393882","","10.3389/fendo.2012.00087"
"28752563","Differential intestinal anti-inflammatory effects of Lactobacillus fermentum and Lactobacillus salivarius in DSS mouse colitis: impact on microRNAs expression and microbiota composition","Rodríguez-Nogales A, Algieri F, Garrido-Mesa J, Vezza T, Utrilla MP, Chueca N, Garcia F, Olivares M, Rodríguez-Cabezas ME, Gálvez J.","Mol Nutr Food Res. 2017 Nov;61(11). doi: 10.1002/mnfr.201700144. Epub 2017 Aug 29.","Rodríguez-Nogales A","Mol Nutr Food Res","2017","2017/07/29","","","10.1002/mnfr.201700144"
"28201936","Effects of Lactobacillus casei and Enterococcus faecalis on growth performance, immune function and gut microbiota of suckling piglets","Liu C, Zhu Q, Chang J, Yin Q, Song A, Li Z, Wang E, Lu F.","Arch Anim Nutr. 2017 Apr;71(2):120-133. doi: 10.1080/1745039X.2017.1283824.","Liu C","Arch Anim Nutr","2017","2017/02/17","","","10.1080/1745039X.2017.1283824"
"33805484","The Effect of Multiprobiotics on Memory and Attention in Fibromyalgia: A Pilot Randomized Controlled Trial","Cardona D, Roman P, Cañadas F, Sánchez-Labraca N.","Int J Environ Res Public Health. 2021 Mar 29;18(7):3543. doi: 10.3390/ijerph18073543.","Cardona D","Int J Environ Res Public Health","2021","2021/04/03","PMC8038086","","10.3390/ijerph18073543"
"29201193","Effect of different treatments and alcohol addiction on gut microbiota in minimal hepatic encephalopathy patients","Zuo Z, Fan H, Tang XD, Chen YM, Xun LT, Li Y, Song ZJ, Zhai HQ.","Exp Ther Med. 2017 Nov;14(5):4887-4895. doi: 10.3892/etm.2017.5141. Epub 2017 Sep 19.","Zuo Z","Exp Ther Med","2017","2017/12/05","PMC5704264","","10.3892/etm.2017.5141"
"26267776","[Microbiota in women; clinical applications of probiotics]","Álvarez-Calatayud G, Suárez E, Rodríguez JM, Pérez-Moreno J.","Nutr Hosp. 2015 Jul 18;32 Suppl 1:56-61. doi: 10.3305/nh.2015.32.sup1.9481.","Álvarez-Calatayud G","Nutr Hosp","2015","2015/08/13","","","10.3305/nh.2015.32.sup1.9481"
"31466639","Modulation of intestinal microbiota and immunometabolic parameters by caloric restriction and lactic acid bacteria","Fabersani E, Russo M, Marquez A, Abeijón-Mukdsi C, Medina R, Gauffin-Cano P.","Food Res Int. 2019 Oct;124:188-199. doi: 10.1016/j.foodres.2018.06.014. Epub 2018 Jun 5.","Fabersani E","Food Res Int","2019","2019/08/31","","","10.1016/j.foodres.2018.06.014"
"31523442","Probiotic L. gasseri strain (LG21) for the upper gastrointestinal tract acting through improvement of indigenous microbiota","Koga Y, Ohtsu T, Kimura K, Asami Y.","BMJ Open Gastroenterol. 2019 Aug 12;6(1):e000314. doi: 10.1136/bmjgast-2019-000314. eCollection 2019.","Koga Y","BMJ Open Gastroenterol","2019","2019/09/17","PMC6711431","","10.1136/bmjgast-2019-000314"
"32872621","The Microbiome as a Therapeutic Target for Multiple Sclerosis: Can Genetically Engineered Probiotics Treat the Disease?","Kohl HM, Castillo AR, Ochoa-Repáraz J.","Diseases. 2020 Aug 30;8(3):33. doi: 10.3390/diseases8030033.","Kohl HM","Diseases","2020","2020/09/03","PMC7563507","","10.3390/diseases8030033"
"31048785","Amelioration of obesity-related biomarkers by Lactobacillus sakei CJLS03 in a high-fat diet-induced obese murine model","Ji Y, Park S, Chung Y, Kim B, Park H, Huang E, Jeong D, Jung HY, Kim B, Hyun CK, Holzapfel WH.","Sci Rep. 2019 May 2;9(1):6821. doi: 10.1038/s41598-019-43092-y.","Ji Y","Sci Rep","2019","2019/05/04","PMC6497927","","10.1038/s41598-019-43092-y"
"30171003","Probiotic Product Enhances Susceptibility of Mice to Cryptosporidiosis","Oliveira BCM, Widmer G.","Appl Environ Microbiol. 2018 Oct 17;84(21):e01408-18. doi: 10.1128/AEM.01408-18. Print 2018 Nov 1.","Oliveira BCM","Appl Environ Microbiol","2018","2018/09/02","PMC6193388","","10.1128/AEM.01408-18"
"35028920","Antimutagenic Activity as a Criterion of Potential Probiotic Properties","Prazdnova EV, Mazanko MS, Chistyakov VA, Bogdanova AA, Refeld AG, Kharchenko EY, Chikindas ML.","Probiotics Antimicrob Proteins. 2022 Jan 14. doi: 10.1007/s12602-021-09870-9. Online ahead of print.","Prazdnova EV","Probiotics Antimicrob Proteins","2022","2022/01/14","","","10.1007/s12602-021-09870-9"
"35370685","Nutraceuticals in the Modulation of the Intestinal Microbiota: Current Status and Future Directions","Spisni E, Turroni S, Alvisi P, Spigarelli R, Azzinnari D, Ayala D, Imbesi V, Valerii MC.","Front Pharmacol. 2022 Mar 18;13:841782. doi: 10.3389/fphar.2022.841782. eCollection 2022.","Spisni E","Front Pharmacol","2022","2022/04/04","PMC8971809","","10.3389/fphar.2022.841782"
"29623833","New Therapeutic Drugs from Bioactive Natural Molecules: The Role of Gut Microbiota Metabolism in Neurodegenerative Diseases","Di Meo F, Donato S, Di Pardo A, Maglione V, Filosa S, Crispi S.","Curr Drug Metab. 2018;19(6):478-489. doi: 10.2174/1389200219666180404094147.","Di Meo F","Curr Drug Metab","2018","2018/04/07","","","10.2174/1389200219666180404094147"
"23990820","Defining microbiota for developing new probiotics","Collado MC, Bäuerl C, Pérez-Martínez G.","Microb Ecol Health Dis. 2012 Jun 18;23. doi: 10.3402/mehd.v23i0.18579. eCollection 2012.","Collado MC","Microb Ecol Health Dis","2012","2013/08/31","PMC3747743","","10.3402/mehd.v23i0.18579"
"33103410","Modulation of gut microbiota in patients with IBS and systemic nickel allergy after diet and probiotic supplementation: a pilot study","Caruso C, Colantuono S, Celi G, Salerno L, De Martino G, Ianiro G, Casale C, Nucera E, Del Giacco S, Gasbarrini A.","J Biol Regul Homeost Agents. 2020 Sep-Oct,;34(5):1929-1934. doi: 10.23812/20-162-L.","Caruso C","J Biol Regul Homeost Agents","2020","2020/10/26","","","10.23812/20-162-L"
"26238090","Probiotics modify human intestinal mucosa-associated microbiota in patients with colorectal cancer","Gao Z, Guo B, Gao R, Zhu Q, Wu W, Qin H.","Mol Med Rep. 2015 Oct;12(4):6119-27. doi: 10.3892/mmr.2015.4124. Epub 2015 Jul 27.","Gao Z","Mol Med Rep","2015","2015/08/05","","","10.3892/mmr.2015.4124"
"35447818","Bugs in Bugs: The Role of Probiotics and Prebiotics in Maintenance of Health in Mass-Reared Insects","Savio C, Mugo-Kamiri L, Upfold JK.","Insects. 2022 Apr 11;13(4):376. doi: 10.3390/insects13040376.","Savio C","Insects","2022","2022/04/21","PMC9025317","","10.3390/insects13040376"
"23147032","Understanding the role of gut microbes and probiotics in obesity: how far are we?","Sanz Y, Rastmanesh R, Agostoni C.","Pharmacol Res. 2013 Mar;69(1):144-55. doi: 10.1016/j.phrs.2012.10.021. Epub 2012 Nov 9.","Sanz Y","Pharmacol Res","2013","2012/11/14","","","10.1016/j.phrs.2012.10.021"
"34382149","Probiotic supplements alleviate gestational diabetes mellitus by restoring the diversity of gut microbiota: a study based on 16S rRNA sequencing","Zheng QX, Jiang XM, Wang HW, Ge L, Lai YT, Jiang XY, Chen F, Huang PP.","J Microbiol. 2021 Sep;59(9):827-839. doi: 10.1007/s12275-021-1094-8. Epub 2021 Aug 12.","Zheng QX","J Microbiol","2021","2021/08/12","","","10.1007/s12275-021-1094-8"
"28664800","Use of probiotics for infection prevention in trauma patients","Sander R.","Nurs Older People. 2017 Jun 30;29(6):11. doi: 10.7748/nop.29.6.11.s11.","Sander R","Nurs Older People","2017","2017/07/01","","","10.7748/nop.29.6.11.s11"
"32909421","Probiotics may modulate the impact of aging on adults","Signorini L, De Leonardis F, Santacroce L, Haxhirexha K, Topi S, Fumarola L, Dipalma G, Coscia MF, Inchingolo F.","J Biol Regul Homeost Agents. 2020 Jul-Aug;34(4):1601-1606. doi: 10.23812/20-393-L.","Signorini L","J Biol Regul Homeost Agents","2020","2020/09/10","","","10.23812/20-393-L"
"35455639","The Intestinal Microbiota May Be a Potential Theranostic Tool for Personalized Medicine","Di Domenico M, Ballini A, Boccellino M, Scacco S, Lovero R, Charitos IA, Santacroce L.","J Pers Med. 2022 Mar 24;12(4):523. doi: 10.3390/jpm12040523.","Di Domenico M","J Pers Med","2022","2022/04/23","PMC9024566","","10.3390/jpm12040523"
"23364497","A probiotics-containing biscuit modulates the intestinal microbiota in the elderly","Rampelli S, Candela M, Severgnini M, Biagi E, Turroni S, Roselli M, Carnevali P, Donini L, Brigidi P.","J Nutr Health Aging. 2013 Feb;17(2):166-72. doi: 10.1007/s12603-012-0372-x.","Rampelli S","J Nutr Health Aging","2013","2013/02/01","","","10.1007/s12603-012-0372-x"
"28337267","Exploration of the effect of probiotics supplementation on intestinal microbiota of food allergic mice","Yang B, Xiao L, Liu S, Liu X, Luo Y, Ji Q, Yang P, Liu Z.","Am J Transl Res. 2017 Feb 15;9(2):376-385. eCollection 2017.","Yang B","Am J Transl Res","2017","2017/03/25","PMC5340674","",""
"25245574","What is new on the term probiotics and the role of probiotics for the management of acute gastroenteritis","Szajewska H.","Benef Microbes. 2015;6(2):185-7. doi: 10.3920/BM2014.0092.","Szajewska H","Benef Microbes","2015","2014/09/24","","","10.3920/BM2014.0092"
"23250116","The restoration of the vaginal microbiota after treatment for bacterial vaginosis with metronidazole or probiotics","Ling Z, Liu X, Chen W, Luo Y, Yuan L, Xia Y, Nelson KE, Huang S, Zhang S, Wang Y, Yuan J, Li L, Xiang C.","Microb Ecol. 2013 Apr;65(3):773-80. doi: 10.1007/s00248-012-0154-3. Epub 2012 Dec 19.","Ling Z","Microb Ecol","2013","2012/12/20","","","10.1007/s00248-012-0154-3"
